price,model_year,transmission,fuel_type,mileage,brand,model,number_of_doors,origin,first_owner,tax_horsepower,condition,abs,airbags,multimedia,backup_camera,air_conditioning,esp,aluminum_wheels,speed_limiter,onboard_computer,parking_sensors,cruise_control,leather_seats,navigation_gps,sunroof,remote_central_locking,power_windows,price_log,car_age
105000,2011.0,Manuelle,Diesel,224999.5,Toyota,RAV 4,5,WW au Maroc,Non,9.0,Très bon,True,True,True,False,True,True,True,False,False,True,False,False,False,False,True,True,105000,14.0
120000,2017.0,Manuelle,Diesel,154999.5,Citroen,C4,5,WW au Maroc,Non,7.0,Très bon,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,120000,8.0
185000,2015.0,Automatique,Diesel,77499.5,Volkswagen,Passat CC,5,WW au Maroc,Oui,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,185000,10.0
62000,2008.0,Manuelle,Diesel,32499.5,Hyundai,Santa Fe,5,,Oui,9.0,Excellent,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,62000,17.0
47000,2004.0,Manuelle,Diesel,224999.5,Seat,Cordoba,5,WW au Maroc,Non,8.0,Très bon,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,True,47000,21.0
188000,2018.0,Automatique,Diesel,154999.5,Volkswagen,Passat CC,5,WW au Maroc,Non,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,188000,7.0
185000,2015.0,Automatique,Diesel,77499.5,Volkswagen,Passat CC,5,WW au Maroc,Oui,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,185000,10.0
62000,2008.0,Manuelle,Diesel,32499.5,Hyundai,Santa Fe,5,,Oui,9.0,Excellent,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,62000,17.0
47000,2004.0,Manuelle,Diesel,224999.5,Seat,Cordoba,5,WW au Maroc,Non,8.0,Très bon,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,True,47000,21.0
188000,2018.0,Automatique,Diesel,154999.5,Volkswagen,Passat CC,5,WW au Maroc,Non,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,188000,7.0
220000,2018.0,Automatique,Diesel,104999.5,Audi,A3,5,WW au Maroc,Oui,8.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,220000,7.0
135000,2012.0,Manuelle,Diesel,224999.5,Volkswagen,Touran,5,WW au Maroc,Non,8.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,135000,13.0
450000,2016.0,Automatique,Diesel,164999.5,Mercedes-Benz,Classe S,5,Importée neuve,Non,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,402000,9.0
168000,2019.0,Automatique,Diesel,144999.5,Renault,Megane,5,WW au Maroc,Oui,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,168000,6.0
119000,2014.0,Automatique,Diesel,184999.5,Peugeot,5008,5,Dédouanée,Oui,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,119000,11.0
320000,2017.0,Automatique,Diesel,174999.5,Volkswagen,Tiguan,5,Dédouanée,Oui,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,320000,8.0
135000,2021.0,Manuelle,Diesel,104999.5,Citroen,C3,5,Dédouanée,Oui,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,135000,4.0
338000,2021.0,Automatique,Diesel,184999.5,Mercedes-Benz,Classe A,5,Dédouanée,Non,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,338000,4.0
145000,2012.0,Automatique,Diesel,174999.5,Mercedes-Benz,Classe ML,3,Dédouanée,Oui,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,145000,13.0
405000,2020.0,Automatique,Diesel,184999.5,Mercedes-Benz,Classe E,5,WW au Maroc,Oui,9.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,402000,5.0
300000,2017.0,Automatique,Diesel,124999.5,BMW,X5,4,,Non,9.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,300000,8.0
370000,2017.0,Automatique,Diesel,124999.5,Land Rover,Range Rover Sport,5,Dédouanée,Oui,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,370000,8.0
135000,2022.0,Automatique,Essence,37499.5,Hyundai,i10,5,WW au Maroc,Oui,6.0,Excellent,True,False,True,True,True,True,False,False,True,True,False,False,False,False,True,True,135000,3.0
137000,2022.0,Manuelle,Diesel,57499.5,Dacia,Logan,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,137000,3.0
300000,2017.0,Automatique,Diesel,104999.5,Maserati,Ghibli,4,,Non,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,300000,8.0
280000,2016.0,Automatique,Diesel,82499.5,Maserati,Ghibli,4,,Non,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,280000,9.0
165000,2011.0,Automatique,Diesel,144999.5,Audi,A5,4,,Non,8.0,Excellent,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,165000,14.0
500000,2012.0,Automatique,Essence,92499.5,Bentley,Continental S,4,,Non,37.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,402000,13.0
220000,2011.0,Automatique,Diesel,184999.5,Porsche,Cayenne,5,WW au Maroc,Non,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,220000,14.0
450000,2016.0,Automatique,Diesel,164999.5,Mercedes-Benz,Classe S,5,Importée neuve,Oui,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,402000,9.0
73000,2012.0,Manuelle,Diesel,194999.5,Dacia,Logan,5,WW au Maroc,Non,6.0,Bon,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,73000,13.0
90000,2009.0,Manuelle,Diesel,184999.5,Volkswagen,Touran,5,WW au Maroc,Non,8.0,Excellent,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,90000,16.0
550000,2023.0,Automatique,Diesel,37499.5,Audi,A3,5,Dédouanée,Oui,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,402000,2.0
710000,2017.0,Automatique,Diesel,104999.5,Land Rover,Range Rover Vogue,5,Importée neuve,Oui,14.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,402000,8.0
98000,2016.0,Manuelle,Diesel,114999.5,Peugeot,301,5,WW au Maroc,Non,6.0,Excellent,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,True,98000,9.0
188000,2021.0,Manuelle,Diesel,104999.5,Opel,Astra,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,188000,4.0
56000,2020.0,Manuelle,Diesel,324999.5,Citroen,Xsara,5,Dédouanée,Non,8.0,Très bon,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,True,56000,5.0
102000,2017.0,Manuelle,Diesel,194999.5,Renault,Clio,5,WW au Maroc,Non,6.0,Très bon,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,102000,8.0
170000,2013.0,Manuelle,Diesel,224999.5,Audi,Q5,5,WW au Maroc,Non,8.0,Très bon,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,170000,12.0
159000,2019.0,Manuelle,Diesel,144999.5,Renault,Megane,5,WW au Maroc,Oui,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,159000,6.0
68000,2009.0,Manuelle,Diesel,224999.5,Ford,C-Max,5,WW au Maroc,Non,7.0,Très bon,True,True,True,False,True,False,True,True,False,False,True,False,False,False,True,True,68000,16.0
180000,2024.0,Automatique,Diesel,12499.5,Opel,Corsa,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,180000,1.0
125000,2011.0,Manuelle,Diesel,194999.5,Toyota,RAV 4,5,Dédouanée,Oui,9.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,125000,14.0
123000,2012.0,Manuelle,Diesel,224999.5,Hyundai,i30,5,WW au Maroc,Non,6.0,Excellent,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,123000,13.0
23000,1999.0,Manuelle,Essence,424999.5,Mitsubishi,Lancer,5,WW au Maroc,Non,8.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23000,26.0
117000,2018.0,Manuelle,Diesel,104999.5,Dacia,Sandero,5,WW au Maroc,Oui,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,117000,7.0
268000,2021.0,Automatique,Diesel,114999.5,Hyundai,Tucson,5,WW au Maroc,Non,6.0,Neuf,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,268000,4.0
27000,1988.0,Manuelle,Diesel,474999.5,Volkswagen,Jetta,5,,Non,6.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27000,37.0
56000,2009.0,Manuelle,Essence,224999.5,Kia,Picanto,5,WW au Maroc,Non,7.0,Très bon,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,56000,16.0
92000,2010.0,Manuelle,Diesel,224999.5,Renault,Megane,5,WW au Maroc,Non,6.0,Excellent,True,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,92000,15.0
60000,2011.0,Manuelle,Essence,144999.5,Peugeot,206,5,WW au Maroc,Non,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60000,14.0
215000,2021.0,Automatique,Hybride,62499.5,Toyota,Corolla,5,WW au Maroc,Non,10.0,Excellent,True,True,False,False,True,True,True,True,True,False,True,False,True,False,True,True,215000,4.0
325000,2022.0,Automatique,Diesel,92499.5,Peugeot,3008,5,WW au Maroc,Non,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,325000,3.0
24000,1987.0,Manuelle,Diesel,32499.5,Peugeot,309,5,Dédouanée,Non,7.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24000,38.0
55000,2005.0,Manuelle,Diesel,224999.5,Audi,A3,3,Dédouanée,Non,8.0,Très bon,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,55000,20.0
147000,2021.0,Manuelle,Diesel,97499.5,Renault,R5,5,,Non,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,147000,4.0
112000,2011.0,Automatique,Diesel,184999.5,BMW,Série 1,5,,Non,8.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112000,14.0
47000,2008.0,Manuelle,Essence,164999.5,Hyundai,Accent,5,WW au Maroc,Non,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47000,17.0
145000,2023.0,Manuelle,Essence,22499.5,Toyota,Yaris,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,145000,2.0
130000,2019.0,Manuelle,Diesel,134999.5,Citroen,C-Elysée,5,WW au Maroc,Oui,6.0,Très bon,False,True,True,False,True,False,True,True,False,True,True,False,True,False,True,True,130000,6.0
270000,2019.0,Automatique,Diesel,104999.5,Mercedes-Benz,Classe C,5,WW au Maroc,Oui,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,270000,6.0
238000,2014.0,Automatique,Diesel,154999.5,Maserati,Ghibli,5,Importée neuve,Non,12.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,238000,11.0
112000,2019.0,Manuelle,Diesel,82499.5,Peugeot,208,5,WW au Maroc,Non,7.0,Neuf,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,112000,6.0
138000,2019.0,Manuelle,Diesel,47499.5,Citroen,C3,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,138000,6.0
123000,2021.0,Manuelle,Diesel,72499.5,Fiat,Fiorino,4,,Oui,5.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,123000,4.0
163000,2022.0,Manuelle,Essence,67499.5,Volkswagen,Polo,5,WW au Maroc,Non,6.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,True,163000,3.0
350000,2016.0,Automatique,Diesel,124999.5,Audi,Q7,5,WW au Maroc,Non,12.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,350000,9.0
100000,2017.0,Manuelle,Essence,104999.5,Fiat,500,3,WW au Maroc,Non,7.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,100000,8.0
25000,1994.0,Manuelle,Essence,224999.5,Renault,19,5,Dédouanée,Non,6.0,Très bon,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,25000,31.0
145000,2022.0,Manuelle,Diesel,134999.5,Peugeot,208,5,WW au Maroc,Non,6.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,145000,3.0
105000,2016.0,Manuelle,Diesel,124999.5,Ford,Fiesta,5,,Oui,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,105000,9.0
120000,2017.0,Manuelle,Diesel,324999.5,Hyundai,Santa Fe,5,WW au Maroc,Oui,9.0,Excellent,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,120000,8.0
110000,2010.0,Automatique,Diesel,224999.5,Audi,A5,5,Dédouanée,Non,11.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,110000,15.0
57000,2007.0,Manuelle,Essence,224999.5,Honda,Jazz,4,,Non,8.0,Excellent,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,57000,18.0
145000,2022.0,Manuelle,Diesel,134999.5,Peugeot,208,5,WW au Maroc,Non,6.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,145000,3.0
105000,2016.0,Manuelle,Diesel,124999.5,Ford,Fiesta,5,,Oui,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,105000,9.0
120000,2017.0,Manuelle,Diesel,324999.5,Hyundai,Santa Fe,5,WW au Maroc,Oui,9.0,Excellent,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,120000,8.0
110000,2010.0,Automatique,Diesel,224999.5,Audi,A5,5,Dédouanée,Non,11.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,110000,15.0
57000,2007.0,Manuelle,Essence,224999.5,Honda,Jazz,4,,Non,8.0,Excellent,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,57000,18.0
192000,2024.0,Manuelle,Diesel,7499.5,Renault,Express,5,WW au Maroc,Oui,5.0,Neuf,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,192000,1.0
165000,2019.0,Manuelle,Diesel,62499.5,Dacia,Duster,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,165000,6.0
233000,2020.0,Automatique,Diesel,87499.5,Skoda,Octavia,5,WW au Maroc,Oui,8.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,233000,5.0
340000,2016.0,Automatique,Diesel,134999.5,Land Rover,Range Rover Sport,5,WW au Maroc,Non,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,340000,9.0
104000,2020.0,Manuelle,Diesel,174999.5,Dacia,Logan,5,WW au Maroc,Non,6.0,Bon,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,104000,5.0
126000,2016.0,Manuelle,Diesel,224999.5,Volkswagen,Touran,4,Dédouanée,Non,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,126000,9.0
148000,2020.0,Manuelle,Diesel,224999.5,Dacia,Lodgy,5,Dédouanée,Oui,6.0,Excellent,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,148000,5.0
170000,2014.0,Manuelle,Diesel,194999.5,Volkswagen,Golf 7,5,Dédouanée,Non,6.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,170000,11.0
75000,2004.0,Automatique,Essence,154999.5,BMW,Série 6,3,Dédouanée,Non,25.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75000,21.0
65000,2014.0,Manuelle,Diesel,144999.5,Dacia,Sandero,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,False,True,False,True,True,False,False,True,True,False,False,True,True,65000,11.0
19300,2019.0,Automatique,Diesel,104999.5,Kia,Sportage,5,,Non,8.0,Très bon,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,19300,6.0
72000,2014.0,Manuelle,Essence,124999.5,Ford,Ka,5,WW au Maroc,Non,7.0,Excellent,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,True,72000,11.0
68000,2008.0,Manuelle,Essence,224999.5,Toyota,Yaris,5,WW au Maroc,Non,6.0,Bon,True,True,True,True,True,True,True,False,True,True,False,False,False,False,True,True,68000,17.0
88000,2019.0,Manuelle,Diesel,134999.5,Fiat,Fiorino,3,WW au Maroc,Non,5.0,Très bon,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,88000,6.0
160000,2013.0,Manuelle,Diesel,2499.5,Volkswagen,Touran,4,,Non,8.0,Très bon,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,160000,12.0
267000,2021.0,Automatique,Hybride,134999.5,Kia,K5,5,WW au Maroc,Non,11.0,Bon,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,267000,4.0
437000,2022.0,Automatique,Diesel,32499.5,Mercedes-Benz,220,5,WW au Maroc,Oui,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,402000,3.0
163000,2018.0,Manuelle,Diesel,104999.5,Ford,Focus,5,WW au Maroc,Non,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,163000,7.0
292000,2019.0,Automatique,Diesel,184999.5,Volkswagen,Tiguan,5,WW au Maroc,Non,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,292000,6.0
430000,2023.0,Automatique,Diesel,144999.5,Volkswagen,Tiguan,5,Importée neuve,Non,10.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,402000,2.0
127000,2017.0,Manuelle,Diesel,164999.5,Renault,Megane,5,,Non,6.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,127000,8.0
395000,2019.0,Automatique,Diesel,82499.5,Jeep,Grand Cherokee,5,WW au Maroc,Oui,12.0,Excellent,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,395000,6.0
102000,2020.0,Manuelle,Diesel,124999.5,Dacia,Logan,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,102000,5.0
230000,2019.0,Automatique,Diesel,87499.5,BMW,Série 1,5,,Oui,7.0,Très bon,False,False,True,True,True,False,True,False,False,True,True,True,True,False,False,True,230000,6.0
42000,2000.0,Manuelle,Essence,274999.5,Renault,Clio,5,WW au Maroc,Non,8.0,Très bon,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,42000,25.0
155000,2020.0,Manuelle,Diesel,57499.5,Ford,Ecosport,5,WW au Maroc,Oui,5.0,Excellent,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,155000,5.0
110000,2019.0,Manuelle,Diesel,104999.5,Dacia,Lodgy,5,WW au Maroc,Non,6.0,Excellent,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,110000,6.0
490000,2023.0,Automatique,Diesel,62499.5,Mercedes-Benz,Classe E,5,WW au Maroc,Non,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,402000,2.0
380000,2019.0,Automatique,Diesel,114999.5,Mercedes-Benz,Classe GLC,5,WW au Maroc,Oui,8.0,Bon,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,380000,6.0
155000,2020.0,Manuelle,Diesel,57499.5,Ford,Ecosport,5,WW au Maroc,Oui,5.0,Excellent,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,155000,5.0
110000,2019.0,Manuelle,Diesel,104999.5,Dacia,Lodgy,5,WW au Maroc,Non,6.0,Excellent,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,110000,6.0
490000,2023.0,Automatique,Diesel,62499.5,Mercedes-Benz,Classe E,5,WW au Maroc,Non,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,402000,2.0
380000,2019.0,Automatique,Diesel,114999.5,Mercedes-Benz,Classe GLC,5,WW au Maroc,Oui,8.0,Bon,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,380000,6.0
130000,2021.0,Manuelle,Diesel,12499.5,Dacia,Logan,5,WW au Maroc,Oui,6.0,Excellent,False,False,True,True,True,False,True,True,True,True,True,False,False,False,True,True,130000,4.0
60000,2003.0,Manuelle,Diesel,224999.5,Peugeot,206,5,WW au Maroc,Non,6.0,Très bon,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,60000,22.0
70000,2015.0,Manuelle,Diesel,2499.5,Fiat,Doblo,5,WW au Maroc,Oui,5.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,70000,10.0
108000,2019.0,Automatique,Essence,144999.5,Kia,Picanto,5,WW au Maroc,Non,6.0,Très bon,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,True,108000,6.0
320000,2019.0,Automatique,Diesel,154999.5,Mercedes-Benz,Classe E,5,,Oui,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,320000,6.0
230000,2017.0,Automatique,Diesel,184999.5,Volkswagen,Tiguan,5,WW au Maroc,Oui,8.0,Très bon,True,True,True,False,True,True,True,False,True,True,False,False,False,False,True,True,230000,8.0
137000,2017.0,Automatique,Diesel,144999.5,Renault,Clio,5,WW au Maroc,Non,6.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,137000,8.0
379000,2021.0,Automatique,Hybride,42499.5,BMW,X1,5,Pas encore dédouanée,Oui,7.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,379000,4.0
102000,2009.0,Automatique,Diesel,114999.5,Volkswagen,Touareg,5,WW au Maroc,Oui,10.0,Très bon,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,False,102000,16.0
156000,2022.0,Manuelle,Diesel,27499.5,Peugeot,208,4,,Oui,6.0,Très bon,False,True,True,False,True,False,True,True,False,True,True,False,True,False,True,True,156000,3.0
25000,2010.0,Manuelle,Essence,72499.5,Chery,QQ,4,WW au Maroc,Non,5.0,Correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25000,15.0
185000,2013.0,Automatique,Diesel,194999.5,Volkswagen,Golf 7,5,Importée neuve,Non,8.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,185000,12.0
265000,2020.0,Automatique,Diesel,154999.5,Volvo,XC60,5,,Oui,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,265000,5.0
95000,2017.0,Manuelle,Diesel,144999.5,Peugeot,208,5,WW au Maroc,Non,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,95000,8.0
115000,2011.0,Manuelle,Diesel,274999.5,Ford,Kuga,4,WW au Maroc,Non,8.0,Très bon,False,True,False,True,True,False,True,False,True,True,True,True,True,False,True,True,115000,14.0
85000,2013.0,Manuelle,Diesel,17499.5,Fiat,Grande Punto,5,Importée neuve,Non,5.0,Très bon,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,85000,12.0
22000,2000.0,Manuelle,Diesel,17499.5,Fiat,Palio,5,,Non,7.0,Excellent,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,22000,25.0
85000,2013.0,Manuelle,Diesel,17499.5,Fiat,Grande Punto,5,,Non,5.0,Très bon,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,85000,12.0
104000,2008.0,Manuelle,Diesel,194999.5,Mercedes-Benz,Classe C,5,WW au Maroc,Non,9.0,Très bon,True,True,True,True,True,True,True,False,True,True,False,False,True,False,True,True,104000,17.0
105000,2020.0,Manuelle,Diesel,92499.5,Dacia,Logan,5,WW au Maroc,Non,6.0,Excellent,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,105000,5.0
95000,2012.0,Manuelle,Diesel,224999.5,Renault,Fluence,3,Dédouanée,Non,6.0,Très bon,True,True,True,False,True,True,False,True,False,False,True,False,False,False,True,True,95000,13.0
69000,2012.0,Manuelle,Essence,184999.5,Opel,Corsa,5,WW au Maroc,Non,7.0,Très bon,True,True,True,True,True,False,False,False,False,True,False,False,False,False,True,True,69000,13.0
210000,2020.0,Automatique,Diesel,52499.5,Volkswagen,Jetta,4,WW au Maroc,Oui,9.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,210000,5.0
51000,2008.0,Manuelle,Essence,154999.5,Hyundai,Accent,5,WW au Maroc,Non,8.0,Excellent,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,51000,17.0
59000,2009.0,Manuelle,Essence,194999.5,Kia,Picanto,5,WW au Maroc,Non,6.0,Très bon,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,59000,16.0
100000,2005.0,Manuelle,Diesel,194999.5,Audi,A3,5,Dédouanée,Non,8.0,Bon,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,100000,20.0
155000,2020.0,Manuelle,Diesel,104999.5,Volkswagen,Caddy,3,WW au Maroc,Non,8.0,Très bon,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,155000,5.0
58000,1992.0,Manuelle,Diesel,374999.5,Mercedes-Benz,190,5,Dédouanée,Non,10.0,Très bon,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,58000,33.0
175000,2018.0,Automatique,Diesel,77499.5,Fiat,500X,5,WW au Maroc,Oui,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,175000,7.0
195000,2024.0,Manuelle,Diesel,2499.5,Opel,Corsa,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,195000,1.0
108000,2012.0,Manuelle,Diesel,224999.5,Dacia,Duster,5,WW au Maroc,Non,6.0,Excellent,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,108000,13.0
73000,2011.0,Manuelle,Essence,224999.5,Volkswagen,Polo,5,WW au Maroc,Non,7.0,Excellent,True,True,True,False,True,True,False,True,False,True,True,False,False,False,True,True,73000,14.0
730000,2011.0,Manuelle,Essence,224999.5,Volkswagen,Polo,5,WW au Maroc,Non,7.0,Excellent,True,True,True,False,True,True,False,True,False,True,True,False,False,False,True,True,402000,14.0
195000,2016.0,Manuelle,Diesel,194999.5,Hyundai,Tucson,5,WW au Maroc,Non,6.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,195000,9.0
56000,2009.0,Manuelle,Diesel,27499.5,Peugeot,407,5,WW au Maroc,Non,8.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,56000,16.0
